    1    6   23       -0.0012623307        0.0106289726
    1    6   24       -0.1728124060        0.0000000000
    1    7    1       -0.2060819533        0.0000000000
    1    7    2       -0.0062178363       -0.0150978822
    1    7    3       -0.0279563659        0.0603498177
    1    7    4       -0.1080098333        0.0000000000
    1    7    5        0.0226110067        0.0418561825
    1    7    6        0.0057144443        0.0013211627
    1    7    7        0.9179554052        0.0000000000
    1    7    8       -0.0021136116       -0.0051321806
    1    7    9       -0.0112846817        0.0240229571
    1    7   10       -0.0428676620        0.0000000000
    1    7   11        0.0094168739        0.0170147438
    1    7   12        0.0025626539        0.0005924780
    1    7   13       -0.0337409055       -0.0000000000
    1    7   14       -0.0007419561       -0.0018015858
    1    7   15       -0.0049409438        0.0104152660
    1    7   16       -0.0185461635        0.0000000000
    1    7   17        0.0042116688        0.0074862793
    1    7   18        0.0012002377        0.0002774914
    1    7   19        0.0175492237       -0.0000000000
    1    7   20        0.0017864147        0.0043376952
    1    7   21        0.0085942985       -0.0185695832
    1    7   22        0.0332408995       -0.0000000000
    1    7   23       -0.0069364820       -0.0128613633
    1    7   24       -0.0017438700       -0.0004031776
    1    8    1       -0.0062178363        0.0150978822
    1    8    2       -0.2539753685        0.0000000000
    1    8    3       -0.0057144443        0.0013211627
    1    8    4       -0.0031998326        0.0208165855
    1    8    5       -0.0908003617       -0.0000000000
    1    8    6        0.0167493193        0.0482026007
    1    8    7       -0.0021136116        0.0051321806
    1    8    8        0.9016751313        0.0000000000
    1    8    9       -0.0025626539        0.0005924780
    1    8   10       -0.0007118943        0.0075794947
    1    8   11       -0.0351500402       -0.0000000000
    1    8   12        0.0062588594        0.0185755135
    1    8   13       -0.0007419561        0.0018015858
    1    8   14       -0.0394558856       -0.0000000000
    1    8   15       -0.0012002377        0.0002774914
    1    8   16       -0.0001346280        0.0030672114
    1    8   17       -0.0149315589       -0.0000000000
    1    8   18        0.0025870631        0.0078639160
    1    8   19        0.0017864147       -0.0043376952
    1    8   20        0.0313092357       -0.0000000000
    1    8   21        0.0017438700       -0.0004031776
    1    8   22        0.0010127976       -0.0064407350
    1    8   23        0.0279891059        0.0000000000
    1    8   24       -0.0051742577       -0.0148626317
    1    9    1       -0.0275918176       -0.0595645268
    1    9    2       -0.0056386656       -0.0013036429
    1    9    3       -0.2668757940       -0.0000000000
    1    9    4        0.0467949617        0.0700725643
    1    9    5        0.0225150448       -0.0012695537
    1    9    6        0.0112395918       -0.0019703521
    1    9    7       -0.0112846817       -0.0240229571
    1    9    8       -0.0025626539       -0.0005924780
    1    9    9        0.8883094487        0.0000000000
    1    9   10        0.0213029138        0.0311854930
    1    9   11        0.0105962353       -0.0005794458
    1    9   12        0.0052583588       -0.0009218145
    1    9   13       -0.0047071762       -0.0099148645
    1    9   14       -0.0011492408       -0.0002657011
    1    9   15       -0.0509941708       -0.0000000000
    1    9   16        0.0102820422        0.0148040059
    1    9   17        0.0052453222       -0.0002892570
    1    9   18        0.0026071826       -0.0004570511
    1    9   19        0.0074511561        0.0161043246
    1    9   20        0.0015083390        0.0003487235
    1    9   21        0.0352299775        0.0000000000
    1    9   22       -0.0138686235       -0.0207268197
    1    9   23       -0.0066751110        0.0003616046
    1    9   24       -0.0033065763        0.0005796580
    1   10    1       -0.1066050014       -0.0000000000
    1   10    2       -0.0031609671       -0.0205492003
    1   10    3        0.0467949617       -0.0700725643
    1   10    4       -0.1525848341       -0.0000000000
    1   10    5        0.0073459843        0.0429179972
    1   10    6       -0.0004598630        0.0063686467
    1   10    7       -0.0428676620       -0.0000000000
    1   10    8       -0.0007118943       -0.0075794947
    1   10    9        0.0213029138       -0.0311854930
    1   10   10        0.9387986644        0.0000000000
    1   10   11        0.0026136893        0.0180803095
    1   10   12       -0.0001524031        0.0029940290
    1   10   13       -0.0176521735       -0.0000000000
    1   10   14       -0.0001151485       -0.0029034789
    1   10   15        0.0102820422       -0.0148040059
    1   10   16       -0.0271589314        0.0000000000
    1   10   17        0.0009914273        0.0082251868
    1   10   18       -0.0000840332        0.0014825318
    1   10   19        0.0288296794        0.0000000000
    1   10   20        0.0008861815        0.0055955404
    1   10   21       -0.0138686235        0.0207268197
    1   10   22        0.0014466023        0.0000000000
    1   10   23       -0.0021624891       -0.0126293836
    1   10   24        0.0000838788       -0.0018854781
    1   11    1        0.0223147315       -0.0413097932
    1   11    2       -0.0896237429        0.0000000000
    1   11    3        0.0225150448        0.0012695537
    1   11    4        0.0073459843       -0.0429179972
    1   11    5       -0.0780283637       -0.0000000000
    1   11    6        0.0035408083        0.0231897766
    1   11    7        0.0094168739       -0.0170147438
    1   11    8       -0.0351500402        0.0000000000
    1   11    9        0.0105962353        0.0005794458
    1   11   10        0.0026136893       -0.0180803095
    1   11   11        0.9705094498        0.0000000000
    1   11   12        0.0008206923        0.0089849974
    1   11   13        0.0040189599       -0.0071347850
    1   11   14       -0.0141911499        0.0000000000
    1   11   15        0.0052453222        0.0002892570
    1   11   16        0.0009914273       -0.0082251868
    1   11   17       -0.0126088474        0.0000000000
    1   11   18        0.0001598320        0.0038326333
    1   11   19       -0.0060097997        0.0111489840
    1   11   20        0.0242872050       -0.0000000000
    1   11   21       -0.0066751110       -0.0003616046
    1   11   22       -0.0021624891        0.0126293836
    1   11   23       -0.0204924606        0.0000000000
    1   11   24       -0.0009420391       -0.0067158112
    1   12    1        0.0056386656       -0.0013036429
    1   12    2        0.0165333866       -0.0475783929
    1   12    3        0.0112395918        0.0019703521
    1   12    4       -0.0004598630       -0.0063686467
    1   12    5        0.0035408083       -0.0231897766
    1   12    6       -0.0301582150       -0.0000000000
    1   12    7        0.0025626539       -0.0005924780
    1   12    8        0.0062588594       -0.0185755135
    1   12    9        0.0052583588        0.0009218145
    1   12   10       -0.0001524031       -0.0029940290
    1   12   11        0.0008206923       -0.0089849974
    1   12   12        0.9895462924        0.0000000000
    1   12   13        0.0011492408       -0.0002657011
    1   12   14        0.0024533096       -0.0074719187
    1   12   15        0.0026071826        0.0004570511
    1   12   16       -0.0000840332       -0.0014825318
    1   12   17        0.0001598320       -0.0038326333
    1   12   18       -0.0043172116        0.0000000000
    1   12   19       -0.0015083390        0.0003487235
    1   12   20       -0.0044930338        0.0128980425
    1   12   21       -0.0033065763       -0.0005796580
    1   12   22        0.0000838788        0.0018854781
    1   12   23       -0.0009420391        0.0067158112
    1   12   24       -0.0344258525        0.0000000000
    1   13    1       -0.0832699481        0.0000000000
    1   13    2       -0.0022118806       -0.0053707933
    1   13    3       -0.0115056429        0.0245651269
    1   13    4       -0.0438625147        0.0000000000
    1   13    5        0.0095396000        0.0173225132
    1   13    6        0.0025583741        0.0005914886
    1   13    7       -0.0337409055        0.0000000000
    1   13    8       -0.0007419561       -0.0018015858
    1   13    9       -0.0047071762        0.0099148645
    1   13   10       -0.0176521735        0.0000000000
    1   13   11        0.0040189599        0.0071347850
    1   13   12        0.0011492408        0.0002657011
    1   13   13        0.9860531206        0.0000000000
    1   13   14       -0.0002538170       -0.0006163074
    1   13   15       -0.0020682668        0.0043150267
    1   13   16       -0.0076663953        0.0000000000
    1   13   17        0.0018014576        0.0031495756
    1   13   18        0.0005363862        0.0001240109
    1   13   19        0.0132489001       -0.0000000000
    1   13   20        0.0007069402        0.0017165618
    1   13   21        0.0038854896       -0.0083256329
    1   13   22        0.0148772968       -0.0000000000
    1   13   23       -0.0031958529       -0.0058392824
    1   13   24       -0.0008412747       -0.0001945002
    1   14    1       -0.0022118806        0.0053707933
    1   14    2       -0.1003071477        0.0000000000
    1   14    3       -0.0025583741        0.0005914886
    1   14    4       -0.0008491581        0.0079030215
    1   14    5       -0.0361577817       -0.0000000000
    1   14    6        0.0064882139        0.0191267808
    1   14    7       -0.0007419561        0.0018015858
    1   14    8       -0.0394558856        0.0000000000
    1   14    9       -0.0011492408        0.0002657011
    1   14   10       -0.0001151485        0.0029034789
    1   14   11       -0.0141911499       -0.0000000000
    1   14   12        0.0024533096        0.0074719187
    1   14   13       -0.0002538170        0.0006163074
    1   14   14        0.9840980738        0.0000000000
    1   14   15       -0.0005363862        0.0001240109
    1   14   16        0.0000205720        0.0011746942
    1   14   17       -0.0060510285       -0.0000000000
    1   14   18        0.0010163176        0.0031748283
    1   14   19        0.0007069402       -0.0017165618
    1   14   20        0.0186941675       -0.0000000000
    1   14   21        0.0008412747       -0.0001945002
    1   14   22        0.0003381596       -0.0027418544
    1   14   23        0.0123437359        0.0000000000
    1   14   24       -0.0022355996       -0.0065373320
    1   15    1       -0.0119276620       -0.0254872100
    1   15    2       -0.0026362438       -0.0006094918
    1   15    3       -0.1194199474        0.0000000000
    1   15    4        0.0223578642        0.0328524041
    1   15    5        0.0110728196       -0.0006174737
    1   15    6        0.0055156345       -0.0009669161
    1   15    7       -0.0049409438       -0.0104152660
    1   15    8       -0.0012002377       -0.0002774914
    1   15    9       -0.0509941708        0.0000000000
    1   15   10        0.0102820422        0.0148040059
    1   15   11        0.0052453222       -0.0002892570
    1   15   12        0.0026071826       -0.0004570511
    1   15   13       -0.0020682668       -0.0043150267
    1   15   14       -0.0005363862       -0.0001240109
    1   15   15        0.9765557046        0.0000000000
    1   15   16        0.0049694403        0.0070483886
    1   15   17        0.0025931771       -0.0001454147
    1   15   18        0.0012931234       -0.0002266905
    1   15   19        0.0034864462        0.0074759120
    1   15   20        0.0007508320        0.0001735901
    1   15   21        0.0245568934       -0.0000000000
    1   15   22       -0.0071485500       -0.0105388882
    1   15   23       -0.0035169204        0.0001918324
    1   15   24       -0.0017444182        0.0003058045
    1   16    1       -0.0455169553       -0.0000000000
    1   16    2       -0.0009164693       -0.0082442513
    1   16    3        0.0223578642       -0.0328524041
    1   16    4       -0.0661651275       -0.0000000000
    1   16    5        0.0028509809        0.0192305933
    1   16    6       -0.0002017174        0.0031308405
    1   16    7       -0.0185461635       -0.0000000000
    1   16    8       -0.0001346280       -0.0030672114
    1   16    9        0.0102820422       -0.0148040059
    1   16   10       -0.0271589314       -0.0000000000
    1   16   11        0.0009914273        0.0082251868
    1   16   12       -0.0000840332        0.0014825318
    1   16   13       -0.0076663953       -0.0000000000
    1   16   14        0.0000205720       -0.0011746942
    1   16   15        0.0049694403       -0.0070483886
    1   16   16        0.9878462780        0.0000000000
    1   16   17        0.0003603543        0.0037605609
    1   16   18       -0.0000501032        0.0007333659
    1   16   19        0.0133609272        0.0000000000
    1   16   20        0.0003125859        0.0024732640
    1   16   21       -0.0071485500        0.0105388882
    1   16   22        0.0074548877        0.0000000000
    1   16   23       -0.0009572950       -0.0062170765
    1   16   24        0.0000488539       -0.0009936391
    1   17    1        0.0098714237       -0.0179504457
    1   17    2       -0.0375777121        0.0000000000
    1   17    3        0.0110728196        0.0006174737
    1   17    4        0.0028509809       -0.0192305933
    1   17    5       -0.0324814526       -0.0000000000
    1   17    6        0.0010376899        0.0097436591
    1   17    7        0.0042116688       -0.0074862793
    1   17    8       -0.0149315589        0.0000000000
    1   17    9        0.0052453222        0.0002892570
    1   17   10        0.0009914273       -0.0082251868
    1   17   11       -0.0126088474       -0.0000000000
    1   17   12        0.0001598320        0.0038326333
    1   17   13        0.0018014576       -0.0031495756
    1   17   14       -0.0060510285        0.0000000000
    1   17   15        0.0025931771        0.0001454147
    1   17   16        0.0003603543       -0.0037605609
    1   17   17        0.9945569232        0.0000000000
    1   17   18       -0.0000179822        0.0016425662
    1   17   19       -0.0028630580        0.0052376977
    1   17   20        0.0110997411       -0.0000000000
    1   17   21       -0.0035169204       -0.0001918324
    1   17   22       -0.0009572950        0.0062170765
    1   17   23       -0.0034123913        0.0000000000
    1   17   24       -0.0003470517       -0.0031668053
    1   18    1        0.0026362438       -0.0006094918
    1   18    2        0.0067575167       -0.0198833360
    1   18    3        0.0055156345        0.0009669161
    1   18    4       -0.0002017174       -0.0031308405
    1   18    5        0.0010376899       -0.0097436591
    1   18    6       -0.0119657609       -0.0000000000
    1   18    7        0.0012002377       -0.0002774914
    1   18    8        0.0025870631       -0.0078639160
    1   18    9        0.0026071826        0.0004570511
    1   18   10       -0.0000840332       -0.0014825318
    1   18   11        0.0001598320       -0.0038326333
    1   18   12       -0.0043172116       -0.0000000000
    1   18   13        0.0005363862       -0.0001240109
    1   18   14        0.0010163176       -0.0031748283
    1   18   15        0.0012931234        0.0002266905
    1   18   16       -0.0000501032       -0.0007333659
    1   18   17       -0.0000179822       -0.0016425662
    1   18   18        0.9981888414        0.0000000000
    1   18   19       -0.0007508320        0.0001735901
    1   18   20       -0.0020139304        0.0058798654
    1   18   21       -0.0017444182       -0.0003058045
    1   18   22        0.0000488539        0.0009936391
    1   18   23       -0.0003470517        0.0031668053
    1   18   24       -0.0100700581        0.0000000000
    1   19    1       -0.0764717869        0.0000000000
    1   19    2        0.0034184622        0.0083005626
    1   19    3        0.0131830908       -0.0285467331
    1   19    4        0.0511240984       -0.0000000000
    1   19    5       -0.0105866723       -0.0197064856
    1   19    6       -0.0026277888       -0.0006075370
    1   19    7        0.0175492237        0.0000000000
    1   19    8        0.0017864147        0.0043376952
    1   19    9        0.0074511561       -0.0161043246
    1   19   10        0.0288296794       -0.0000000000
    1   19   11       -0.0060097997       -0.0111489840
    1   19   12       -0.0015083390       -0.0003487235
    1   19   13        0.0132489001        0.0000000000
    1   19   14        0.0007069402        0.0017165618
    1   19   15        0.0034864462       -0.0074759120
    1   19   16        0.0133609272       -0.0000000000
    1   19   17       -0.0028630580       -0.0052376977
    1   19   18       -0.0007508320       -0.0001735901
    1   19   19        0.0142584063        0.0000000000
    1   19   20       -0.0006884632       -0.0016716966
    1   19   21       -0.0029993176        0.0064242099
    1   19   22       -0.0114786162        0.0000000000
    1   19   23        0.0024691823        0.0045084165
    1   19   24        0.0006513591        0.0001505923
    1   20    1        0.0034184622       -0.0083005626
    1   20    2       -0.0501407898        0.0000000000
    1   20    3        0.0026277888       -0.0006075370
    1   20    4        0.0016604384       -0.0100314210
    1   20    5        0.0432103180        0.0000000000
    1   20    6       -0.0080295272       -0.0229608319
    1   20    7        0.0017864147       -0.0043376952
    1   20    8        0.0313092357        0.0000000000
    1   20    9        0.0015083390       -0.0003487235
    1   20   10        0.0008861815       -0.0055955404
    1   20   11        0.0242872050        0.0000000000
    1   20   12       -0.0044930338       -0.0128980425
    1   20   13        0.0007069402       -0.0017165618
    1   20   14        0.0186941675        0.0000000000
    1   20   15        0.0007508320       -0.0001735901
    1   20   16        0.0003125859       -0.0024732640
    1   20   17        0.0110997411        0.0000000000
    1   20   18       -0.0020139304       -0.0058798654
    1   20   19       -0.0006884632        0.0016716966
    1   20   20        0.0089554601        0.0000000000
    1   20   21       -0.0006513591        0.0001505923
    1   20   22       -0.0002566059        0.0021102249
    1   20   23       -0.0095170002       -0.0000000000
    1   20   24        0.0017218860        0.0050396133
    1   21    1        0.0147597689        0.0319345109
    1   21    2        0.0029620728        0.0006848225
    1   21    3       -0.0595486406       -0.0000000000
    1   21    4       -0.0228178407       -0.0339927959
    1   21    5       -0.0109886946        0.0005556872
    1   21    6       -0.0053746207        0.0009421957
    1   21    7        0.0085942985        0.0185695832
    1   21    8        0.0017438700        0.0004031776
    1   21    9        0.0352299775       -0.0000000000
    1   21   10       -0.0138686235       -0.0207268197
    1   21   11       -0.0066751110        0.0003616046
    1   21   12       -0.0033065763        0.0005796580
    1   21   13        0.0038854896        0.0083256329
    1   21   14        0.0008412747        0.0001945002
    1   21   15        0.0245568934        0.0000000000
    1   21   16       -0.0071485500       -0.0105388882
    1   21   17       -0.0035169204        0.0001918324
    1   21   18       -0.0017444182        0.0003058045
    1   21   19       -0.0029993176       -0.0064242099
    1   21   20       -0.0006513591       -0.0001505923
    1   21   21        0.0121251997        0.0000000000
    1   21   22        0.0053502616        0.0077623456
    1   21   23        0.0026595371       -0.0001154101
    1   21   24        0.0012676716       -0.0002222287
    1   22    1        0.0571813528        0.0000000000
    1   22    2        0.0018137230        0.0111668381
    1   22    3       -0.0228178407        0.0339927959
    1   22    4       -0.1148933927       -0.0000000000
    1   22    5       -0.0035186896       -0.0205372272
    1   22    6       -0.0000024046       -0.0030967969
    1   22    7        0.0332408995        0.0000000000
    1   22    8        0.0010127976        0.0064407350
    1   22    9       -0.0138686235        0.0207268197
    1   22   10        0.0014466023       -0.0000000000
    1   22   11       -0.0021624891       -0.0126293836
    1   22   12        0.0000838788       -0.0018854781
    1   22   13        0.0148772968        0.0000000000
    1   22   14        0.0003381596        0.0027418544
    1   22   15       -0.0071485500        0.0105388882
    1   22   16        0.0074548877       -0.0000000000
    1   22   17       -0.0009572950       -0.0062170765
    1   22   18        0.0000488539       -0.0009936391
    1   22   19       -0.0114786162       -0.0000000000
    1   22   20       -0.0002566059       -0.0021102249
    1   22   21        0.0053502616       -0.0077623456
    1   22   22        0.0246517166        0.0000000000
    1   22   23        0.0006400772        0.0043829770
    1   22   24        0.0000682831        0.0007460740
    1   23    1       -0.0118754733        0.0220726787
    1   23    2        0.0482608514       -0.0000000000
    1   23    3       -0.0109886946       -0.0005556872
    1   23    4       -0.0035186896        0.0205372272
    1   23    5       -0.1505681621       -0.0000000000
    1   23    6       -0.0012623307       -0.0106289726
    1   23    7       -0.0069364820        0.0128613633
    1   23    8        0.0279891059       -0.0000000000
    1   23    9       -0.0066751110       -0.0003616046
    1   23   10       -0.0021624891        0.0126293836
    1   23   11       -0.0204924606       -0.0000000000
    1   23   12       -0.0009420391       -0.0067158112
    1   23   13       -0.0031958529        0.0058392824
    1   23   14        0.0123437359       -0.0000000000
    1   23   15       -0.0035169204       -0.0001918324
    1   23   16       -0.0009572950        0.0062170765
    1   23   17       -0.0034123913       -0.0000000000
    1   23   18       -0.0003470517       -0.0031668053
    1   23   19        0.0024691823       -0.0045084165
    1   23   20       -0.0095170002        0.0000000000
    1   23   21        0.0026595371        0.0001154101
    1   23   22        0.0006400772       -0.0043829770
    1   23   23        0.0323348904        0.0000000000
    1   23   24        0.0000005187        0.0019638074
    1   24    1       -0.0029620728        0.0006848225
    1   24    2       -0.0089506147        0.0256380209
    1   24    3       -0.0053746207       -0.0009421957
    1   24    4       -0.0000024046        0.0030967969
    1   24    5       -0.0012623307        0.0106289726
    1   24    6       -0.1728124060       -0.0000000000
    1   24    7       -0.0017438700        0.0004031776
    1   24    8       -0.0051742577        0.0148626317
    1   24    9       -0.0033065763       -0.0005796580
    1   24   10        0.0000838788        0.0018854781
    1   24   11       -0.0009420391        0.0067158112
    1   24   12       -0.0344258525       -0.0000000000
    1   24   13       -0.0008412747        0.0001945002
    1   24   14       -0.0022355996        0.0065373320
    1   24   15       -0.0017444182       -0.0003058045
    1   24   16        0.0000488539        0.0009936391
    1   24   17       -0.0003470517        0.0031668053
    1   24   18       -0.0100700581       -0.0000000000
    1   24   19        0.0006513591       -0.0001505923
    1   24   20        0.0017218860       -0.0050396133
    1   24   21        0.0012676716        0.0002222287
    1   24   22        0.0000682831       -0.0007460740
    1   24   23        0.0000005187       -0.0019638074
    1   24   24        0.0366463751        0.0000000000
    2    1    1        0.3149690651        0.0000000000
    2    1    2        0.0086927359        0.0501409028
    2    1    3        0.0143677915       -0.1441369016
    2    1    4        0.2096499175       -0.0000000000
    2    1    5        0.0068016154       -0.0668753610
    2    1    6        0.0114955797        0.0168713889
    2    1    7       -0.2498838011        0.0000000000
    2    1    8        0.0028770317        0.0165951169
    2    1    9        0.0045497074       -0.0527585042
    2    1   10        0.0774408653       -0.0000000000
    2    1   11        0.0039074406       -0.0233869510
    2    1   12        0.0049755099        0.0073022644
    2    1   13       -0.0988516480       -0.0000000000
    2    1   14        0.0010234510        0.0059034069
    2    1   15        0.0016772189       -0.0220710574
    2    1   16        0.0326206681       -0.0000000000
    2    1   17        0.0020865972       -0.0094358064
    2    1   18        0.0023261988        0.0034140257
    2    1   19       -0.0523902650       -0.0000000000
    2    1   20       -0.0015817438       -0.0091237172
    2    1   21       -0.0025128235        0.0284231128
    2    1   22       -0.0416593587       -0.0000000000
    2    1   23       -0.0019817388        0.0126944448
    2    1   24       -0.0026137075       -0.0038359854
    2    2    1        0.0086927359       -0.0501409028
    2    2    2        0.4349507030        0.0000000000
    2    2    3       -0.0114955797        0.0168713889
    2    2    4        0.0384889756       -0.1159017148
    2    2    5        0.2277154212       -0.0000000000
    2    2    6       -0.0405163264       -0.1724422801
    2    2    7        0.0028770317       -0.0165951169
    2    2    8       -0.2101735207        0.0000000000
    2    2    9       -0.0049755099        0.0073022644
    2    2   10        0.0156952056       -0.0446065078
    2    2   11        0.0852599657       -0.0000000000
    2    2   12       -0.0158673005       -0.0650096210
    2    2   13        0.0010234510       -0.0059034069
    2    2   14       -0.0847254477        0.0000000000
    2    2   15       -0.0023261988        0.0034140257
    2    2   16        0.0070782227       -0.0193565801
    2    2   17        0.0362763300       -0.0000000000
    2    2   18       -0.0069685302       -0.0277988188
    2    2   19       -0.0015817438        0.0091237172
    2    2   20       -0.0742223117       -0.0000000000
    2    2   21        0.0026137075       -0.0038359854
    2    2   22       -0.0083158156        0.0238413858
    2    2   23       -0.0457668455        0.0000000000
    2    2   24        0.0084581193        0.0348588022
    2    3    1        0.0143677915        0.1441369016
    2    3    2       -0.0114955797       -0.0168713889
    2    3    3        0.8680898953        0.0000000000
    2    3    4        0.0052358515       -0.0781801335
    2    3    5       -0.0039990990        0.0327339610
    2    3    6       -0.0333904243        0.0103077722
    2    3    7        0.0046079543        0.0534508204
    2    3    8       -0.0050423763       -0.0074004004
    2    3    9       -0.0435925821        0.0000000000
    2    3   10        0.0037381810       -0.0293647828
    2    3   11       -0.0015036486        0.0149093136
    2    3   12       -0.0148048555        0.0045703246
